"","id","pobre_clasificacion","pobre_ingreso"
"3850","16809ab50e43b79811e4ce6e",0,0
"3851","1684dbe672db147387cc2b70",0,0
"3852","16871d603bd37dc77cea0960",0,0
"3853","16876170e18379bb84d5d782",0,0
"3854","1688fbe633ab15f6c47ef2fa",0,0
"3855","168908e129272c3904b4aefa",0,0
"3856","168ae0ec6503047810e1a152",0,0
"3857","168bd5ce6e3d97d1090befd4",0,0
"3858","168cfcb91bf4150059e22a91",0,0
"3859","168df57265a840366bcc95a8",0,0
"3860","168f785c496c75cef9fa7d91",0,0
"3861","169022b0dcb466d05c7ec245",0,0
"3862","16908a8f1e78101f17c2017c",0,0
"3863","16913e8205838864e8e9dc6b",0,0
"3864","1691c4b4a2da7729a6864387",0,0
"3865","1692a1c22fa07a8d1aff1119",0,0
"3866","16937234526c9d4f1c8e3729",0,0
"3867","1693ddc300b1184d74ceaa35",0,0
"3868","1694ec22f77449393ac545c1",0,0
"3869","1695a929d7a8ea20f882c127",0,0
"3870","1696a9ccfeb723774ad733c8",0,0
"3871","1696cb1fe5ac9e1d3fd19447",0,0
"3872","1698810ed231d66399122cf1",0,0
"3873","169a4a18b08ebb4f5aa2a76a",0,0
"3874","169ba9ef2ebd941ba2c49185",0,0
"3875","169bdb06c7ac170911f0a067",0,0
"3876","169c949f8367f0b4829f8a32",0,0
"3877","169cc441e0ae59e4f4af5c6d",0,0
"3878","169e1f01a5688a8b90734a7b",0,0
"3879","169e63eddd5eec7f6245ca2a",0,0
"3880","169f4f4bd531acfd4b9db6dc",0,0
"3881","16a0f4d848888decf08120bb",0,0
"3882","16a2630fb8bc1d5ef34dac18",0,0
"3883","16a4135149fa06b90914ca91",0,0
"3884","16a61d74de1ad66042acb879",0,0
"3885","16a72152a693763230ca7af6",0,0
"3886","16a84fcdc58f319ddb12685e",0,0
"3887","16abe248dac37b54ac5f9cb2",0,0
"3888","16acd7e12776a1a11c623679",0,0
"3889","16ad03c2d65d8d58630fa54c",0,0
"3890","16ae9164eb6d2f246d889325",0,0
"3891","16af2ef62b6d8eec4811d251",0,0
"3892","16afb250b41bddffb371c04a",0,0
"3893","16b034bfb4fb06c4f7bf467a",0,0
"3894","16b1c00d8a608bdd430ede58",0,0
"3895","16b682ed2cfcf99dd44a6da8",0,0
"3896","16b70011dc1f08659a5bde94",0,0
"3897","16bb367e2e530b88490ffbf2",0,0
"3898","16bb7d054a2c1302f542536f",0,0
"3899","16bd41d0ba8e5f05b6eeb72a",0,0
"3900","16be878588e20723cd49ba3f",0,0
"3901","16c08dc5605a684ac3970393",0,0
"3902","16c26f4bbe1c3226c0ac3fa8",0,0
"3903","16c2800e38e82bf54f396f49",0,0
"3904","16c3efbfc83a9af122237848",0,0
"3905","16c44fb911732c49688bf65d",0,0
"3906","16c59d16182f2d35ac629a6d",0,0
"3907","16c705f17be13af6b3adb7fd",0,0
"3908","16c724a64d5418867f2df7c4",0,0
"3909","16c77db264ff75c90fe7128a",0,0
"3910","16c8d8a8902f2682de26ea8d",0,0
"3911","16c9c2578ca0d9ec4b82d434",0,0
"3912","16ca11a3c0cdff008534a5cb",0,0
"3913","16cb3d4032ac31fa5c704eae",0,0
"3914","16ce79f33911521c57c5ca3c",0,0
"3915","16ce9d1eb1b89db97ad7ac72",0,0
"3916","16d0d0128bce0465205e050d",0,0
"3917","16d1f7a28d6095bb63111ddc",0,0
"3918","16d385be9a7f9972b61b1bc7",0,0
"3919","16d5434d05cd3dd2afcd5752",0,0
"3920","16d86dcb32b4929147821f3e",0,0
"3921","16d9a69805dde8048f454556",0,0
"3922","16df6889cf71051846794064",0,0
"3923","16dfbbef49385f5d7c1d02f5",0,0
"3924","16e08e78f70f263321955a18",0,0
"3925","16e18646b9612d6646c269f0",0,0
"3926","16e21c45f16d4dcc59d048a1",0,0
"3927","16e4f39e2dcf18e66aa83d20",0,0
"3928","16e6da13bcb2059eaf494070",0,0
"3929","16e7d6534fe4f1047579aa26",0,0
"3930","16e87301aa8fa7c38e536505",0,0
"3931","16e98a56e1d27270833fa2f4",0,0
"3932","16ea84a762d50eec43ac0217",0,0
"3933","16eb34f0250e6556c4909560",0,0
"3934","16eca1f65a49840248e5a6c7",0,0
"3935","16efb4670055f31043576cb4",0,0
"3936","16f0ef62e213c852db5b9564",0,0
"3937","16f1cdf72def979295f918fc",0,0
"3938","16f31ac2a02a27a372ae55c8",0,0
"3939","16f38b5e728e5882b78eb6e6",0,0
"3940","16f3945c0c4e93e17180b1ad",0,0
"3941","16f3e256485263d1326c0771",0,0
"3942","16f459a1e266a36a8e837b1e",0,0
"3943","16f52198a209208ca7f2db04",0,0
"3944","16f67d78902568efb86617ec",0,0
"3945","16f879a084e1d7b328721dba",0,0
"3946","16f8bca9781c53536471e9af",0,0
"3947","16fa7cb1925ff3720e93167b",0,0
"3948","16fcc687df5d75549fa65aae",0,0
"3949","16fd2cc04216ee51211f3a30",0,0
"3950","16ff601761a51ad36fd98d80",0,0
"3951","1702f5ce52a62f99b58c7977",0,0
"3952","170308397722d15cd3e0f45a",0,0
"3953","1708a1c07366af8a7b220eb5",0,0
"3954","170ace2200fc7d443a0944be",0,0
"3955","170d6785458029288f2c8561",0,0
"3956","1717133e4cd1d154ba8298f2",0,0
"3957","171812f5d96f18c44b26562f",0,0
"3958","171bc585204ebb9d991d9530",0,0
"3959","171c8e7c090242eca41e13ae",0,0
"3960","171dd7008d75ad41b204a194",0,0
"3961","171e565efcef737959a73374",0,0
"3962","171e8a890119ebd68874447c",0,0
"3963","171f6258bf8078777ed31319",0,0
"3964","171fd3ebc84286e59d7970be",0,0
"3965","1720b02fca97ab667ec8dce5",0,0
"3966","1722a7d1a08f3b41d9df4435",0,0
"3967","1722cda9503a884fdf041d28",0,0
"3968","17230ab5cb88fcb9ecfd3d6a",0,0
"3969","17230f8307b334f0c5c8aff9",0,0
"3970","17269b0b97148995c7487979",0,0
"3971","172713af32400d5ab9d29ea0",0,0
"3972","1727d8c0718a17b020e3f345",0,0
"3973","1727eb51ae942712de43c49d",0,0
"3974","1728ba391ad6b38a64258f13",0,0
"3975","172a42a34945ad7cc53f880e",0,0
"3976","1731349efacbf640dba871db",0,0
"3977","1731a904b239d4e26db91380",0,0
"3978","173291658b8b8f8d91ea2710",0,0
"3979","1732ae5a9aeda1f060767d73",0,0
"3980","17339975f52fe9474fb61f70",0,0
"3981","1736ac969115b3964438ac67",0,0
"3982","1737f6d680c7136e6891778b",0,0
"3983","17391512e1bde8ea19e3a2e5",0,0
"3984","173a416e4823bf5ba4f87744",0,0
"3985","173d3d51784fc8b4e10ca317",0,0
"3986","173e08f6dbe6741223873379",0,0
"3987","173e8e609f814c1326b9e98a",0,0
"3988","173f10f66d0cff7dc2d68d07",0,0
"3989","173f5f74e6f2564e7facadb3",0,0
"3990","1741d55f9bd38e7788fd5b5e",0,0
"3991","17493454ce0cea1bda8f9bc8",0,0
"3992","174f98563d7c1cd6ccf0b95d",0,0
"3993","1750dd89b02f93af7ec3c97c",0,0
"3994","1751fc34af0391495dae9ea0",0,0
"3995","175322c8c95d8c2b757be333",0,0
"3996","1754b6f15075d3fc29dae718",0,0
"3997","17565b3036fe08037de976e7",0,0
"3998","1756e2ea9a6a7e0ca5cb0835",0,0
"3999","17575cd496ce493d9f182a2c",0,0
"4000","1757761f7416ab3a9c902935",0,0
"4001","17581d6b5fcb6eed4a1ba2ed",0,0
"4002","175ac659d1d0ee3107c25013",0,0
"4003","175ad98a0f1becaa7ff104e5",0,0
"4004","175af0434380485d2974123e",0,0
"4005","175cfe213a09da329a215d32",0,0
"4006","175d28f3bda3e01dd9976ed9",0,0
"4007","176087cee17152ac4ac497a6",0,0
"4008","1760f15d4b04ca8fb5a1c41a",0,0
"4009","1762fbb22a7ac4f8e2e6ce84",0,0
"4010","1763fa27d889ff879010466e",0,0
"4011","17644786199fbd5818a121c2",0,0
"4012","17657e32bc7c312a5acf6926",0,0
"4013","1765934813c71a326b62641b",0,0
"4014","1766748e38b5d31e69569a81",0,0
"4015","17672bb7525d91a5c74919b3",0,0
"4016","1767577f341323313d142850",0,0
"4017","176afa4437e67e6d43d170ad",0,0
"4018","176ebf376f8d01abdd36a0a5",0,0
"4019","176fd7e9e2dd4199ed23409b",0,0
"4020","17757ff6e96e90bd44d25e4a",0,0
"4021","1775f9e9afaf3dc40a70d21d",0,0
"4022","17761a6aca64c922a5777fd2",0,0
"4023","177ae82fb1e6f063a44b6d4b",0,0
"4024","177c73286a3ac904c89db7c9",0,0
"4025","177f0e20211fd05c62bc3b8e",0,0
"4026","177f5dce983896faba877b7e",0,0
"4027","178055a437ee896e588b3722",0,0
"4028","1780ff2c05ead669c2544b9e",0,0
"4029","178125a1ded1fbd3379987ba",0,0
"4030","178232bf4c6d69ca4427e0a6",0,0
"4031","1782859af9aa17e60a36a611",0,0
"4032","1782e0304014c759c743c913",0,0
"4033","17838950c89be36471a56f36",0,0
"4034","1783d64211e0b8dc5adbbf49",0,0
"4035","1784af2621b844226bd8b33b",0,0
"4036","1785eef7e819437bba846498",0,0
"4037","17864185a8efac5de3cbf746",0,0
"4038","1786c2e011e324cdc55c98af",0,0
"4039","178754f90ba31713e3656eae",0,0
"4040","17896a156dcf9d7fb12d1448",0,0
"4041","178b8867b1d8b97e138025ba",0,0
"4042","178beae53621913dda678379",0,0
"4043","178c0427f103d3d462fc35b1",0,0
"4044","178cc4e21ed63d4df6722b4d",0,0
"4045","178cc9e7a4df71aa3b479c3b",0,0
"4046","178dff74eb1e0087c1f4ba23",0,0
"4047","178ec7c22f4691eafef5baf7",0,0
"4048","179177519dfee3a0458295e5",0,0
"4049","17922d41bb87e23d99181ced",0,0
"4050","1792444d16fe6552285748e5",0,0
"4051","1792e6b1cdfcedf48bf68b7c",0,0
"4052","17939ac98501a450a3f912c9",0,0
"4053","1795e88e7194433138974925",0,0
"4054","17966bd020f8b1b3447c77d0",0,0
"4055","17970473f858466f6c2e0a27",0,0
"4056","1798a8bce86e0f9c6ce040a0",0,0
"4057","179a8827cfecd39077918ac2",0,0
"4058","179ad3f803e1c32bc7c8ff95",0,0
"4059","179ba4baf8a62ee31e3d7c06",0,0
"4060","17a1788cbd1a61d9448ca3c6",0,0
"4061","17a251991ff533652743a331",0,0
"4062","17a6494f83e545a717d02426",0,0
"4063","17a7ead5704afda262570ad4",0,0
"4064","17aaabf48fd0803469bf4b6c",0,0
"4065","17ac511a752cb5f00719b30f",0,0
"4066","17ad1aa5635ea84cd347346c",0,0
"4067","17ada306eb0e74a025ce23db",0,0
"4068","17ae6db783512a075f39b490",0,0
"4069","17af0da01877046141fc7c9b",0,0
"4070","17b006f5b2208f496aac493b",0,0
"4071","17b1b57f125a00b0adc7fa3f",0,0
"4072","17b2c4ae5d876437f6d5026c",0,0
"4073","17b4498d3ba0fe45990a5ba4",0,0
"4074","17b50432123c23c841aa4cda",0,0
"4075","17b539ff26c9e5881174ca2d",0,0
"4076","17b57d08d3c7459dad5e6f1c",0,0
"4077","17b785e185b60e01a3c5a0bc",0,0
"4078","17b9a8ce5117c2b3deb565ec",0,0
"4079","17bac94e525129efbcdd42ff",0,0
"4080","17bbdd63167dbdf97c416dc0",0,0
"4081","17bd9459050196191e19fa3f",0,0
"4082","17bdc7bdd3a2adf991e2d580",0,0
"4083","17be172692c98ceca1d8bb7b",0,0
"4084","17be88a005abd436de36f041",0,0
"4085","17bef9cf76762d42bfb39516",0,0
"4086","17c03303b13d23273197e381",0,0
"4087","17c049cae2b10341d56d5919",0,0
"4088","17c43255c9cd3721e460d1c1",0,0
"4089","17c71131069cc019671d233c",0,0
"4090","17c8a75742a1a5fc73894442",0,0
"4091","17caf639d3e8dc625597aac8",0,0
"4092","17cba7d524a16eaab9803386",0,0
"4093","17cbbde3eb9130057e84df2a",0,0
"4094","17cc958aa93c13698860d37c",0,0
"4095","17cdda25eec87d9ba9f8ed81",0,0
"4096","17d0e340350bf85a4140ec46",0,0
"4097","17d2574ccd5db1d306c0d02d",0,0
"4098","17d2a10417228561d57ac3a8",0,0
"4099","17d860f05a5376aae55f86eb",0,0
"4100","17d8d0596ade51e1bda60c9f",0,0
"4101","17da727156b402fefde7f710",0,0
"4102","17dc4acc16102fe41cf2ed0f",0,0
"4103","17dfee1f09890eee469e24d7",0,0
"4104","17e1d7b23ff8ddff5e4ecfc7",0,0
"4105","17e62c9ecbdb84eb28418045",0,0
"4106","17e6c11353ef56d158dcfaa6",0,0
"4107","17e8e0be6c087b6aa08a61cb",0,0
"4108","17e91ccd6c6e45109c88efa3",0,0
"4109","17ea5f5402dd0766fc0b0eaf",0,0
"4110","17eb1541ce7a0aaa8b4a47bb",0,0
"4111","17eb16aa4f7d2f2d27202f96",0,0
"4112","17eb72a254d8ce23deb74e05",0,0
"4113","17ecf44cb4b223dc6e3b53a8",0,0
"4114","17edfa5aaa5d4fc6651981a9",0,0
"4115","17ef46ff6d6edcfe2b869fe2",0,0
"4116","17efe2def9d2f377811ea139",0,0
"4117","17f2a4051fddfe49f7f56178",0,0
"4118","17f60dd5a8464048622ce055",0,0
"4119","17f70f65a7d8009be84fbce5",0,0
"4120","17f78f3277f12f7170c9ef43",0,0
"4121","17f99d0895b899fa9a77acbe",0,0
"4122","17fb66e9794c0fba5f7e033f",0,0
"4123","17fc43e1af4d68a916c2d9f4",0,0
"4124","17fc55b3beacf54a9240a69a",0,0
"4125","17fd032efa325329c0cd7c5c",0,0
"4126","17fe409546038e3d45907a9d",0,0
"4127","17ffdbfe1f579bbfb47fefd6",0,0
"4128","180153bcc4c550c6c7150627",0,0
"4129","180360ce7e291bd7d9078b65",0,0
"4130","18044ae798f51bc52233bdec",0,0
"4131","18057ca1fa33d715ea2a32a6",0,0
"4132","1806be1e466c62913fcd86e7",0,0
"4133","18079d58c719a3bb4ec51af4",0,0
"4134","1808b907050a8bccc4aa9232",0,0
"4135","1808dc6e2fa100d180f23c4e",0,0
"4136","180d7c565ac93524036addf2",0,0
"4137","1810a961ec014a99b1afb62d",0,0
"4138","1810de5544433f85f9f5e9e8",0,0
"4139","18135e19a63f56f907c75193",0,0
"4140","1815e367f0e2b41203a4353a",0,0
"4141","1816794df1226fd69a494199",0,0
"4142","18177b005dde72086ad434c1",0,0
"4143","1818594a08e68de64037e226",0,0
"4144","181a64f30c035ce021a0d983",0,0
"4145","181b2056d9bc7f075ab590c5",0,0
"4146","181c875ea0c31940ee5920f5",0,0
"4147","181cc666cfd0e53536968a29",0,0
"4148","182017f39b4bee6aabcdce78",0,0
"4149","18220c58f22cac6be86d9ff5",0,0
"4150","1823415c7778a2a3ae28c266",0,0
"4151","182355473b13c7cd23728efb",0,0
"4152","1824ac6c2a4f53db625d070c",0,0
"4153","182519a2d00544cf94ceba7b",0,0
"4154","182701c635f0aa35086123f1",0,0
"4155","182b3038bbd88f64c79c3c58",0,0
"4156","182b67b4d9a69b5b4fac1b55",0,0
"4157","182c06125a9d0b344efabc17",0,0
"4158","182ca46206673cf62c7c26fb",0,0
"4159","182d3b9dd50a6dd4b04a7978",0,0
"4160","182d8dfe3261a65104686300",0,0
"4161","182fd7b184407dfad7eebfda",0,0
"4162","183067ad0d1c3326bc85f8d4",0,0
"4163","1830f25dd786ab6077432857",0,0
"4164","183102cd7add72692335b355",0,0
"4165","18323e3b006ef6022f719fb9",0,0
"4166","1832e56a3c75914b7c791d45",0,0
"4167","18342e3ab4045fdd25592eda",0,0
"4168","183454e0f1a8fe101e7e1c17",0,0
"4169","183547cdf75687f49720c5ba",0,0
"4170","18367296ebdeea19ee6b5770",0,0
"4171","18399ce43d42a45f2f51ff15",0,0
"4172","183d3074f78f9b331c0b0040",0,0
"4173","183ef2008043a7a34900bade",0,0
"4174","183fee45138a9c10906470bd",0,0
"4175","1842f1bf1f3fcacbef918e0f",0,0
"4176","184348e71a674ba61eda3b4c",0,0
"4177","1845e231b3a03473ce68cca9",0,0
"4178","184c1c3f7d6f6e5a79dbb5dc",0,0
"4179","184e7d985f36c2f7c806f20b",0,0
"4180","184fd26f0852fbc9e00824bb",0,0
"4181","18506bb8755cb48c24af5597",0,0
"4182","18514fc875676491230e8f4c",0,0
"4183","18532b6336a8a4dd7a87b069",0,0
"4184","185556fd1fd0c98e9c55ec7f",0,0
"4185","185c1a62a6c5d617c3bebab3",0,0
"4186","185ceef1c46bcff55049374c",0,0
"4187","1861b6a55a260cfaa6a9689d",0,0
"4188","1866db8a6960410225154814",0,0
"4189","186c01a1e5274f582df6880d",0,0
"4190","186c0b1d9ab799fe04f4a200",0,0
"4191","186d652d3d7befa20398c820",0,0
"4192","186e5bec34d912cb9db4fa5b",0,0
"4193","186ec7cbd2c0e7d3f1fc064e",0,0
"4194","186f3ea8e73d42d50bf84035",0,0
"4195","187230d13dc6f65af712606c",0,0
"4196","187455954d4496004562eceb",0,0
"4197","1876e50f201cd4e24fdb332c",0,0
"4198","1878ab18d3c0fba20bdd7846",0,0
"4199","1879b983cb15859dbef2e8df",0,0
"4200","187c5ffae42cde9cc5625f9e",0,0
"4201","187e85a5a4f8d7e541b6adae",0,0
"4202","18821d6bcf4299fa032311a8",0,0
"4203","1884f2439a23f82497d53765",0,0
"4204","18879c96f8ac87ecb5e0b4a4",0,0
"4205","18897c805cd2f7e76e9e1862",0,0
"4206","1889da50c341e9868f19983f",0,0
"4207","188c48f23677e249aba18886",0,0
"4208","188d35bc80a50ccb197f777b",0,0
"4209","188f5e2d385384a217d37761",0,0
"4210","188fe09f617653ea9a58f1e9",0,0
"4211","1893b5dbab4c026094180667",0,0
"4212","1893fe193b2715a0462ac075",0,0
"4213","1895d41a0dc80f6dcbf47f2e",0,0
"4214","189660f8eb73fbb4c35b16ea",0,0
"4215","1896aa1697ac689acd64e3cf",0,0
"4216","189704a3bceaeec47fa61f19",0,0
"4217","189998241809257e58419664",0,0
"4218","189af52d722a9abb447c601d",0,0
"4219","189af89fdef64da12a3a1734",0,0
"4220","189b2739498f574aaf6c70c8",0,0
"4221","189b40665c214df81dcfa7c0",0,0
"4222","189b43cc857515d70b6f1bba",0,0
"4223","189c134c099422ab5e007ab4",0,0
"4224","189daf8924bc51cdf78b5736",0,0
"4225","189f2fef698e304c26313992",0,0
"4226","189fc6816755fccdfb17396b",0,0
"4227","18a0f3ab6b9433d275497f55",0,0
"4228","18a14164b62ddedf8b009759",0,0
"4229","18a16ec7ba57f0cb0022edb0",0,0
"4230","18a325ab201c19598320cc0a",0,0
"4231","18a35457ee1ea2d146a535e9",0,0
"4232","18a66a3b0ac7f1b5addd1919",0,0
"4233","18ab87561f86d2216ef8d03a",0,0
"4234","18acdb453258b9356fe828ae",0,0
"4235","18ad8b0d4ac4b03b41e56ad3",0,0
"4236","18ad9aedbd0b3e8bf5c06c1a",0,0
"4237","18ae1db545bf326e8cf9823b",0,0
"4238","18af14e6b603977755ba6b57",0,0
"4239","18af4e7992052bd651517087",0,0
"4240","18b06c92a80bd040663e7828",0,0
"4241","18b0f079d05457c6a05fa13d",0,0
"4242","18b24a52003f4460c513d675",0,0
"4243","18b35e159747ff70cf958cac",0,0
"4244","18b3d006f9f003a9a48106e5",0,0
"4245","18b3d8595b7d5990e990da38",0,0
"4246","18b4cc22458f00b35f4748e1",0,0
"4247","18b523a0c72ae2f3f567a798",0,0
"4248","18b5aed77c578eb9f692f50f",0,0
"4249","18b5edca186e89a112e9ffcc",0,0
"4250","18b6aa8f62aa46e2bae2cd4a",0,0
"4251","18b6f6eba300f65b6903a633",0,0
"4252","18b76ce9c165f261ff050ccc",0,0
"4253","18b7b402e27e5817fe4d5809",0,0
"4254","18b86099869e613ed66d7380",0,0
"4255","18b879c678b354745ea62d81",0,0
"4256","18b8e1c0463b7f720ca8f87c",0,0
"4257","18b8f94174b326c289d577c8",0,0
"4258","18baa6fcf0f3f49940131069",0,0
"4259","18bb7e4f0d783afc6c6527b6",0,0
"4260","18bf91c4672efe6194d32bb0",0,0
"4261","18c0e2f9e5b0e9a00f4211c0",0,0
"4262","18c3190bd00240c10fbc8adb",0,0
"4263","18c3302502f3e04b2218d2a0",0,0
"4264","18c5a84fdf3266a9543aecbb",0,0
"4265","18c67fea91b9a64015b234fe",0,0
"4266","18c7386fac3c027d914b4004",0,0
"4267","18c74e4148ef706e2d3b6109",0,0
"4268","18cafda6b0e580fe42732242",0,0
"4269","18cbca7d4219db0d44c67388",0,0
"4270","18cc3d7c6285db285e8dfbba",0,0
"4271","18cde37ff60313110257d370",0,0
"4272","18ce7069329ffa8e63d9319e",0,0
"4273","18cefeded1d87b570a92ea69",0,0
"4274","18cf310491208a333887afba",0,0
"4275","18cffcf96661ee00b7146f1f",0,0
"4276","18d05a05b56071197f2df2e7",0,0
"4277","18d34e70b8f2de710c177ee2",0,0
"4278","18d4a8e31c1a025347b1ea21",0,0
"4279","18d5ee101f6789e9babf4ad8",0,0
"4280","18d5f9d36f70f3cc314f68ac",0,0
"4281","18d8893010c3144a68eaae1b",0,0
"4282","18da3503bd4f029e67e5ae95",0,0
"4283","18da60e76db375225fa4ea50",0,0
"4284","18db88c385cba8b310f5e56f",0,0
"4285","18dc2d92ecff2402af24170c",0,0
"4286","18de11cf9cad8e08b7470977",0,0
"4287","18de20888607d139deeb2012",0,0
"4288","18df5963bcfeb4a6d1b4e75d",0,0
"4289","18dff302f59233939520463f",0,0
"4290","18e03554c3c8af0117ee9380",0,0
"4291","18e1506c61166746e8a4d96a",0,0
"4292","18e4a7c88941fb2948f61874",0,0
"4293","18e5fc87d875c0a919226011",0,0
"4294","18e763f3468c563e7531ea95",0,0
"4295","18ec3695bd4c6e9182242295",0,0
"4296","18ee44f0e564f978448d5753",0,0
"4297","18eeb935a5e4c48624e2e387",0,0
"4298","18f10eafa9dd0b4aaf303791",0,0
"4299","18f228f1e1c1f46cc7131f41",0,0
"4300","18f29a2fd6aeb4c17941b8ed",0,0
"4301","18f32259b3895049d771afdc",0,0
"4302","18f691abc8004a79597f6367",0,0
"4303","18f6ccd048f39d1ab779b1cd",0,0
"4304","18f86dcbda895d0edb4c878b",0,0
"4305","18f9f0475996873da7ff9ec4",0,0
"4306","18fa5111c77711806625534c",0,0
"4307","18facb1e86850c668b84d275",0,0
"4308","18fb414f9ac8350e2491cd85",0,0
"4309","18fdec0c17213e2e59c4059c",0,0
"4310","18fe950ae8d5bc135bdd348f",0,0
"4311","1904b4b2770e93ed7bbda0c2",0,0
"4312","190df328701a150f5337174d",0,0
"4313","190fa91b2f4253dbb56c6e00",0,0
"4314","1911d367b38feadcd24266e9",0,0
"4315","1911e46fcb3510b5d08a79f2",0,0
"4316","19121a5facc8898c98926001",0,0
"4317","191298bdbffc59b80244fa64",0,0
"4318","1912bc68c0b1ef586f030326",0,0
"4319","1912ff7d62cf92c42a1e8626",0,0
"4320","191394c57410ff74f9a8d5b6",0,0
"4321","191407ee94d9d1273624909b",0,0
"4322","19157e3437f19aec4f605c78",0,0
"4323","19169821f8ece0507394102b",0,0
"4324","19183a9e7a58ed3b2c2f48b4",0,0
"4325","19195395da8904e115a8e147",0,0
"4326","191a251201e21c277bb640a1",0,0
"4327","191dd7eb208ab568c9f40ab8",0,0
"4328","191de11d862fb756aadc3a0c",0,0
"4329","191df4d2f380b15abad4fefa",0,0
"4330","191f9b24fe51cbdab40d7893",0,0
"4331","19205bce18c2defb43a382a6",0,0
"4332","1922787f05b77308168bcfac",0,0
"4333","19245a804347f351a87e391d",0,0
"4334","19272e7b93ffb90a4b888aba",0,0
"4335","1928aaef01e9543f001a8ee0",0,0
"4336","192a075bd36b8b55739e6456",0,0
"4337","192bd541253109b38649ee41",0,0
"4338","192c38370bda43182887a2f8",0,0
"4339","192daca61047c7ff8a164232",0,0
"4340","1930abb08e25c300e35b7203",0,0
"4341","1931fa581f9cd3df4df91087",0,0
"4342","193218659cd77579aa8e0859",0,0
"4343","19321b574227beeb231bbfe0",0,0
"4344","1932f9d0c922b49aeaba85e7",0,0
"4345","1933a0550c94fcb655662923",0,0
"4346","1933e573fa2c6e3855afad21",0,0
"4347","19344ce3784141165bdd53e3",0,0
"4348","1935756d4cbe2a5bd04ae668",0,0
"4349","1935c1f5c4ea41c353a5fcfc",0,0
"4350","1937da29aedb317863ccd3c8",0,0
"4351","1937eb9edb2949d9c3c6c22c",0,0
"4352","1937f0ee7fda98c03d2fbeec",0,0
"4353","1939bd3809d6be865463cfc6",0,0
"4354","193abfbf1f8f248be1adc8f7",0,0
"4355","193b415b71f87e01edb97fec",0,0
"4356","1940253191c4c4ddd8e49690",0,0
"4357","1946b3ef6cd362282c175471",0,0
"4358","19481ff3ef714acf060bcbb4",0,0
"4359","1949c1f13fd439b15f1aab9f",0,0
"4360","1949ef0ee025df454f0448e3",0,0
"4361","194b75bd5eb7fd938bf1f3ad",0,0
"4362","194bfdc0ab91b9c334783a17",0,0
"4363","194e3922368e0489e085925a",0,0
"4364","194eb2d69a72145538f78635",0,0
"4365","194f2abaf9c751c9005de5f3",0,0
"4366","194f55f8de50d907f49ca614",0,0
"4367","194fa5ea12212b1600b071c2",0,0
"4368","19512bc788f3b67f0c8d77fc",0,0
"4369","1951e1868e9b0799dd07eef9",0,0
"4370","195289070ebc435823e7c95f",0,0
"4371","1953a5a216c32a43a1cb0b6a",0,0
"4372","19542cab885a0eba4094acd4",0,0
"4373","195456667b426b793d657fec",0,0
"4374","19546474a5700ab0ae7e10b0",0,0
"4375","195de639623b7839e78fb9e9",0,0
"4376","195e7d55e7093c70bc055897",0,0
"4377","195f927037c0603d3d05cee0",0,0
"4378","195fd8b19c2b7aa22d3d9d4c",0,0
"4379","1960f81e6a45c4f10e66ab1d",0,0
"4380","19613709aa035bedde6ab940",0,0
"4381","1962151fa2898a74afd7b203",0,0
"4382","19624076c230538821705565",0,0
"4383","19631850b55156e3b5d18b85",0,0
"4384","196405465fd7a93548ac4c2b",0,0
"4385","196539a7d36892c47be1bee4",0,0
"4386","1965a8615c909931678f030a",0,0
"4387","19682f845de6aeb690055365",0,0
"4388","19683d5f0679e26a9bbc571e",0,0
"4389","196bae311bdfd49581cb115d",0,0
"4390","196cc7149a2bb9a94aec55a4",0,0
"4391","196cfcb40ed9bacedf0d2378",0,0
"4392","196dc2e057f4bf4be22ddc89",0,0
"4393","196facde97415a79645a0e90",0,0
"4394","19719b4461abbba17086eb67",0,0
"4395","19723fd775d60d580cae7bd9",0,0
"4396","19752392ba1f2efbaaecd167",0,0
"4397","19754a04239144ae8df22735",0,0
"4398","1975effa76716eb860acfb8c",0,0
"4399","1976186b51a0eefe942d3dec",0,0
"4400","19763ddf993850d6ddd1115e",0,0
"4401","19777d6dfe3f36d89d9da21c",0,0
"4402","1977b905421ecd0806b5dd00",0,0
"4403","19780cb39aca744c1d350d7b",0,0
"4404","19783b6b2d6855f0df8f85f1",0,0
"4405","1978994a1afef7c72aaeadcc",0,0
"4406","1979562f76e00b91f466447d",0,0
"4407","197d53e10cef5bb11b6c5fdf",0,0
"4408","197f49f8835c9be60422d8c4",0,0
"4409","19800091491a1a5d88e98fbc",0,0
"4410","198026bca0f4dfecacf8eab6",0,0
"4411","1980fd94365b4b3faf8e8743",0,0
"4412","19814cd85b58dc5d5d6d5261",0,0
"4413","1981b5cb1dff84c87fe50cde",0,0
"4414","1981c0170349cc78a55f8340",0,0
"4415","198257a1a949e6df65215e0a",0,0
"4416","1982fc7eaedac64154691acd",0,0
"4417","198323b9062974b016d537a3",0,0
"4418","19867e71a73023a6396c71ff",0,0
"4419","1987ee045c43ad2f00fcc880",0,0
"4420","1988123bdc53aad8871583e7",0,0
"4421","1988b895a1ac5af242f3d3c0",0,0
"4422","1989082de9877d340cda5652",0,0
"4423","1989cee3d5b23b1a4134784a",0,0
"4424","1989df9cee3cbd6ff8678850",0,0
"4425","198c81daf7eaac3158034f1c",0,0
